ids,plain_text,No,sentences,anncomplete_1,entities_1,relations_1,1_Relevant_1,Action1-PentaClass_1,Action1_CAMEO_1,Action2-PentaClass_1,Action2_CAMEO_1,Action3-PentaClass_1,Action3_CAMEO_1,anncomplete_2,entities_2,relations_2,anncomplete_3,entities_3,relations_3,1_Relevant_3,Action1-PentaClass_3,Action1_CAMEO_3,Action2-PentaClass_3,Action2_CAMEO_3,Action3-PentaClass_3,Action3_CAMEO_3,Comments_3,anncomplete_4,entities_4,relations_4,1_Relevant_4,Action1-PentaClass_4,Action1_CAMEO_4,Action2-PentaClass_4,Action2_CAMEO_4,Action3-PentaClass_4,Action3_CAMEO_4,anncomplete_5,entities_5,relations_5,1_Relevant_5,Action1-PentaClass_5,Action1_CAMEO_5,Action2-PentaClass_5,Action2_CAMEO_5,Action3-PentaClass_5,Action3_CAMEO_5,Action4-PentaClass_5,Action4_CAMEO_5
aKUci0rx.sm0hvljOhKZdGGh7bCW-cameo_200.csv_82,"No. 119 sentences At least three soldiers, six vigilantes and dozens of Boko Haram insurgents have been killed during clashes in the restive northeast Nigerian city of Maiduguri, sources said on Thursday.",No. 119 ,"At least three soldiers, six vigilantes and dozens of Boko Haram insurgents have been killed during clashes in the restive northeast Nigerian city of Maiduguri, sources said on Thursday.",True,"[('Target-1', 'three soldiers', 9), ('Target-2', 'six vigilantes', 25), ('Target-3', 'Boko Haram insurgents', 54), ('Action-1', 'killed', 86), ('Location', 'northeast Nigerian city of Maiduguri', 123), ('Source-1', 'sources', 161), ('Action-2', 'said', 169), ('Time', 'Thursday', 177)]","[[('Target-1', 'three soldiers'), ('Action-1', 'killed')], [('Source-1', 'sources'), ('Action-2', 'said')], [('Target-2', 'six vigilantes'), ('Action-1', 'killed')], [('Target-3', 'Boko Haram insurgents'), ('Action-1', 'killed')]]",True,4-Material Conflict,4-18 Assualt,0-Make a Statement,0-1 Make Public Statement,,,False,[],[],True,"[('Target-1', 'soldiers', 15), ('Target-1', 'vigilantes', 29), ('Target-1', 'Boko Haram insurgents', 54), ('Action-1', 'killed', 86), ('Action-1', 'clashes', 100), ('Location', 'northeast Nigerian city of Maiduguri', 123), ('Source-1', 'sources', 161), ('Action-2', 'said', 169), ('Time', 'Thursday', 177)]","[[('Action-1', 'killed'), ('Target-1', 'Boko Haram insurgents')], [('Action-1', 'killed'), ('Target-1', 'vigilantes')], [('Action-1', 'killed'), ('Target-1', 'soldiers')], [('Action-1', 'clashes'), ('Target-1', 'Boko Haram insurgents')], [('Action-1', 'clashes'), ('Target-1', 'vigilantes')], [('Action-1', 'clashes'), ('Target-1', 'soldiers')], [('Source-1', 'sources'), ('Action-2', 'said')]]",True,4-Material Conflict,4-18 Assualt,0-Make a Statement,0-1 Make Public Statement,,,,True,"[('Target-1', 'At least three soldiers, six vigilantes and dozens of Boko Haram insurgents', 0), ('Action-1', 'killed', 86), ('Location', 'northeast Nigerian city of Maiduguri', 123), ('Time', 'Thursday.', 177)]","[[('Action-1', 'killed'), ('Target-1', 'At least three soldiers, six vigilantes and dozens of Boko Haram insurgents')]]",True,4-Material Conflict,4-19 Fight,,,,,True,"[('Target-1', 'soldiers', 15), ('Target-1', 'vigilantes', 29), ('Target-1', 'Boko Haram insurgents', 54), ('Action-1', 'have been killed', 76), ('Location', 'northeast Nigerian city of Maiduguri', 123), ('Source-2', 'sources', 161), ('Action-2', 'said', 169), ('Time', 'Thursday', 177)]","[[('Action-1', 'have been killed'), ('Target-1', 'Boko Haram insurgents')], [('Action-1', 'have been killed'), ('Target-1', 'vigilantes')], [('Source-2', 'sources'), ('Action-2', 'said')]]",True,4-Material Conflict,4-18 Assualt,0-Make a Statement,0-1 Make Public Statement,,,,
aq5COrHYWUbjhEs1qpv8I7q22YnS-cameo_200.csv_85,"No. 116 sentences The president of Equatorial Guinea has pledged to protect the former Gambian leader Yahya Jammeh, who is living in exile in the tiny central African country.",No. 116 ,"The president of Equatorial Guinea has pledged to protect the former Gambian leader Yahya Jammeh, who is living in exile in the tiny central African country.",True,"[('Source-1', 'president of Equatorial Guinea', 4), ('Action-1', 'pledged to protect', 39), ('Target-1', 'former Gambian leader Yahya Jammeh', 62)]","[[('Source-1', 'president of Equatorial Guinea'), ('Action-1', 'pledged to protect')], [('Target-1', 'former Gambian leader Yahya Jammeh'), ('Action-1', 'pledged to protect')]]",True,2-Material Cooperation,2-7 Provide Aid,,,,,False,[],[],True,"[('Source-1', 'president of Equatorial Guinea', 4), ('Action-1', 'pledged to protect', 39), ('Target-1', 'former Gambian leader Yahya Jammeh', 62)]","[[('Source-1', 'president of Equatorial Guinea'), ('Action-1', 'pledged to protect')], [('Action-1', 'pledged to protect'), ('Target-1', 'former Gambian leader Yahya Jammeh')]]",True,3-Verbal Conflict,1-3 Express Intent to Coop,,,,,,True,"[('Source-1', 'The president of Equatorial Guinea', 0), ('Action-1', 'pledged to protect', 39), ('Target-1', 'ormer Gambian leader Yahya Jammeh', 63)]","[[('Source-1', 'The president of Equatorial Guinea'), ('Action-1', 'pledged to protect')], [('Action-1', 'pledged to protect'), ('Target-1', 'ormer Gambian leader Yahya Jammeh')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,True,"[('Source-1', 'president of Equatorial Guinea', 4), ('Action-1', 'has pledged to protect', 35), ('Target-1', 'former Gambian leader Yahya Jammeh', 62), ('Location', 'tiny central African country', 128)]","[[('Source-1', 'president of Equatorial Guinea'), ('Action-1', 'has pledged to protect')], [('Action-1', 'has pledged to protect'), ('Target-1', 'former Gambian leader Yahya Jammeh')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,,
anZKXudm2UFIlJBK2LR8.84Ktinq-cameo_200.csv_83,No. 118 sentences A judicial magistrate of Cantt courts Wednesday handed over a wild black bear to the Wildlife Department after getting its possession from a juggler.,No. 118 ,A judicial magistrate of Cantt courts Wednesday handed over a wild black bear to the Wildlife Department after getting its possession from a juggler.,True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,"[('Source-1', 'A judicial magistrate of Cantt courts', 0), ('Action-1', 'handed over a wild black bear', 48), ('Target-1', 'Wildlife Department', 85)]","[[('Source-1', 'A judicial magistrate of Cantt courts'), ('Action-1', 'handed over a wild black bear')], [('Action-1', 'handed over a wild black bear'), ('Target-1', 'Wildlife Department')]]",True,2-Material Cooperation,2-6 Engage in Material Coop,,,,,True,[],[],False,,,,,,,,
aIyKvV5Za6vSe6BKX8AVHsWODxOS-cameo_200.csv_80,"No. 121 sentences Adem Altan, AFP | Justice and Development Party (AKP) MP Ismail Kahraman (3rd L) and Turkish Prime Minister and AKP leader Ahmet Davutoglu (2nd R) wave following Kahraman's election as Parliament speaker in Ankara, on November 22, 2015",No. 121 ,"Adem Altan, AFP | Justice and Development Party (AKP) MP Ismail Kahraman (3rd L) and Turkish Prime Minister and AKP leader Ahmet Davutoglu (2nd R) wave following Kahraman's election as Parliament speaker in Ankara, on November 22, 2015",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
aKmGsq6m4AzM4LxjAKIHn5WMcbnq-cameo_200.csv_79,"No. 122 sentences Two pedestrians were killed and a third critically injured in East Oakland on Saturday when a car jumped a curb and struck them on International Boulevard, pinning one of the men against a retaining wall, authorities said.",No. 122 ,"Two pedestrians were killed and a third critically injured in East Oakland on Saturday when a car jumped a curb and struck them on International Boulevard, pinning one of the men against a retaining wall, authorities said.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
aiTEAtlzrdB5C2_qDxY5NCiIdA9a-cameo_200.csv_81,"No. 120 sentences ISLAMABAD: Pakistan Federal Union of Journalists (PFUJ), an umbrella organisation for all the affiliated journalists' unions across Pakistan, has called upon the journalists to hold protest demonstrations and meetings on Wednesday (Nov 14, 2018) to protest",No. 120 ,"ISLAMABAD: Pakistan Federal Union of Journalists (PFUJ), an umbrella organisation for all the affiliated journalists' unions across Pakistan, has called upon the journalists to hold protest demonstrations and meetings on Wednesday (Nov 14, 2018) to protest",True,"[('Source-1', 'Pakistan Federal Union of Journalists', 11), ('Source-1', 'PFUJ', 50), ('Location', 'Pakistan', 132), ('Action-1', 'to hold protest demonstration', 174), ('Time', 'Nov 14, 2018', 232), ('Action-1', 'protest', 249)]","[[('Source-1', 'Pakistan Federal Union of Journalists'), ('Action-1', 'to hold protest demonstration')], [('Source-1', 'Pakistan Federal Union of Journalists'), ('Action-1', 'protest')], [('Source-1', 'PFUJ'), ('Action-1', 'to hold protest demonstration')], [('Source-1', 'PFUJ'), ('Action-1', 'protest')]]",True,4-Material Conflict,4-14 Protest,,,,,False,[],[],True,"[('Location', 'ISLAMABAD', 0), ('Source-1', 'Pakistan Federal Union of Journalists (PFUJ)', 11), ('Action-1', 'called upon the journalists to hold protest demonstrations and meetings', 146)]","[[('Source-1', 'Pakistan Federal Union of Journalists (PFUJ)'), ('Action-1', 'called upon the journalists to hold protest demonstrations and meetings')]]",True,4-Material Conflict,4-14 Protest,,,,,,True,"[('Location', 'ISLAMABAD:', 0), ('Source-1', 'Pakistan Federal Union of Journalists (PFUJ),', 11), ('Action-1', 'has called upon', 142), ('Target-1', 'journalists to hold protest demonstrations and meetings on Wednesday (Nov 14, 2018) to protest', 162)]","[[('Source-1', 'Pakistan Federal Union of Journalists (PFUJ),'), ('Action-1', 'has called upon')], [('Action-1', 'has called upon'), ('Target-1', 'journalists to hold protest demonstrations and meetings on Wednesday (Nov 14, 2018) to protest')]]",True,3-Verbal Conflict,3-10 Demand,,,,,True,"[('Source-1', 'Pakistan Federal Union of Journalists', 11), ('Location', 'Pakistan', 132), ('Action-1', 'has called upon', 142), ('Source-1', 'journalists', 162), ('Action-2', 'to hold protest demonstrations and meetings', 174), ('Time', 'Wednesday (Nov 14, 2018)', 221)]","[[('Source-1', 'Pakistan Federal Union of Journalists'), ('Action-1', 'has called upon')], [('Action-1', 'has called upon'), ('Source-1', 'journalists')], [('Source-1', 'journalists'), ('Action-2', 'to hold protest demonstrations and meetings')]]",True,1-Verbal Cooperation,0-2 Appeal,4-Material Conflict,4-14 Protest,,,,
aUv.82sS.ppC1ZkOvsonWhC02YBi-cameo_200.csv_94,No. 107 sentences BHUBANESWAR: The state tourism department on Monday conducted a roadshow in Goa to woo more tourists from the state.,No. 107 ,BHUBANESWAR: The state tourism department on Monday conducted a roadshow in Goa to woo more tourists from the state.,True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
azlSVSXhAwwNUxPNWAitgczNC2U8-cameo_200.csv_91,"No. 110 sentences Next week, South Africans will welcome former US president Barack Obama to the country.",No. 110 ,"Next week, South Africans will welcome former US president Barack Obama to the country.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,"[('Time', 'Next week', 0), ('Source-1', 'South Africans', 11), ('Action-1', 'welcome', 31), ('Target-1', 'former US president Barack Obama', 39)]","[[('Source-1', 'South Africans'), ('Action-1', 'welcome')], [('Action-1', 'welcome'), ('Target-1', 'former US president Barack Obama')]]",True,2-Material Cooperation,2-6 Engage in Material Coop,,,,,True,[],[],False,,,,,,,,
aT.OWzIZLTCCjIvVSxc8P8eUT.8y-cameo_200.csv_77,"No. 124 sentences Experts agree that labyrinthine EU processes and institutions, coupled with poor information campaigns, leave average members of the public in the dark about what their rights might be - let alone how to make sure they are enforced.",No. 124 ,"Experts agree that labyrinthine EU processes and institutions, coupled with poor information campaigns, leave average members of the public in the dark about what their rights might be - let alone how to make sure they are enforced.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
apQeASNM2azr2zznwK9smE8CjWJW-cameo_200.csv_75,"No. 126 sentences Facebook, the internet giant corporation, looks set to open an internet content control center aimed at combating fake news after reaching an agreement with the German company Competence Call Center which already operates in the northeastern port city of B",No. 126 ,"Facebook, the internet giant corporation, looks set to open an internet content control center aimed at combating fake news after reaching an agreement with the German company Competence Call Center which already operates in the northeastern port city of B",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,"[('Source-1', 'Facebook,', 0), ('Source-2', 'Facebook,', 0), ('Action-1', 'looks set to open', 42), ('Target-1', 'internet content control center aimed at combating fake news', 63), ('Action-2', 'reaching an agreement', 130), ('Target-2', 'German company Competence Call Center', 161), ('Source-2', 'German', 161)]","[[('Source-1', 'Facebook,'), ('Action-1', 'looks set to open')], [('Action-1', 'looks set to open'), ('Target-1', 'internet content control center aimed at combating fake news')], [('Action-2', 'reaching an agreement'), ('Target-2', 'German company Competence Call Center')], [('Source-1', 'Facebook,'), ('Action-2', 'reaching an agreement')]]",True,1-Verbal Cooperation,2-6 Engage in Material Coop,1-Verbal Cooperation,2-6 Engage in Material Coop,,,True,[],[],False,,,,,,,,
a3owqZ7P01_tGYGxV2cGy6PzUjLC-cameo_200.csv_72,"No. 129 sentences Extending a trend of recent years, global executions fell by nearly one-third in 2018 from the previous year, the lowest figure in at least a decade, according to a report published by Amnesty International.",No. 129 ,"Extending a trend of recent years, global executions fell by nearly one-third in 2018 from the previous year, the lowest figure in at least a decade, according to a report published by Amnesty International.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
ajk_B_cq8JCrXkEqm4CnwyQZE8fe-cameo_200.csv_76,"No. 125 sentences Tsunami Update: Turning from Rescue to Cleanup NPR's Joe Palca talks with NPR's Michael Sullivan, reporting from Jakarta, Indonesia, about rescue and cleanup efforts in the wake of Sunday's tsunami.",No. 125 ,"Tsunami Update: Turning from Rescue to Cleanup NPR's Joe Palca talks with NPR's Michael Sullivan, reporting from Jakarta, Indonesia, about rescue and cleanup efforts in the wake of Sunday's tsunami.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
aafiplJcm.iPjm0dpNTc2_E5Dsn8-cameo_200.csv_73,No. 128 sentences San Francisco voters Tuesday will weigh in on the national debate over gun control by deciding whether to make their city home to the toughest handgun ban in the country.,No. 128 ,San Francisco voters Tuesday will weigh in on the national debate over gun control by deciding whether to make their city home to the toughest handgun ban in the country.,True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,"[('Source-1', 'San Francisco voters', 0), ('Action-1', 'will weigh in', 29), ('Target-1', 'national debate over gun control', 50)]","[[('Source-1', 'San Francisco voters'), ('Action-1', 'will weigh in')], [('Action-1', 'will weigh in'), ('Target-1', 'national debate over gun control')]]",True,1-Verbal Cooperation,1-4 Consult,,,,,True,"[('Source-1', 'San Francisco voters', 0), ('Time', 'Tuesday', 21), ('Action-1', 'will weigh in', 29), ('Action-1', 'deciding', 86)]","[[('Source-1', 'San Francisco voters'), ('Action-1', 'will weigh in')], [('Source-1', 'San Francisco voters'), ('Action-1', 'deciding')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,,
a8tvYhWxcd7zY7ZNDsR0nooeLD.i-cameo_200.csv_78,"No. 123 sentences Stop stalling and appoint your Cabinet, was the DA's advice to President Cyril Ramaphosa ahead of the swearing in of David Mabuza as an MP on Tuesday.",No. 123 ,"Stop stalling and appoint your Cabinet, was the DA's advice to President Cyril Ramaphosa ahead of the swearing in of David Mabuza as an MP on Tuesday.",True,"[('Action-1', ""Stop stalling and appoint your Cabinet, was the DA's advice"", 0), ('Source-1', 'DA', 48), ('Target-1', 'President Cyril Ramaphosa', 63)]","[[('Action-1', ""Stop stalling and appoint your Cabinet, was the DA's advice""), ('Target-1', 'President Cyril Ramaphosa')]]",True,3-Verbal Conflict,3-10 Demand,,,,,False,[],[],True,"[('Source-1', 'DA', 48), ('Action-1', 'advice to', 53), ('Target-1', 'President Cyril Ramaphosa', 63)]","[[('Source-1', 'DA'), ('Action-1', 'advice to')], [('Action-1', 'advice to'), ('Target-1', 'President Cyril Ramaphosa')]]",True,1-Verbal Cooperation,0-2 Appeal,,,,,demand or criticize,True,[],[],False,,,,,,,True,"[('Source-1', 'DA', 48), ('Action-1', 'advice', 53), ('Target-1', 'President Cyril Ramaphosa', 63), ('Action-2', 'swearing in', 102), ('Target-2', 'David Mabuza', 117), ('Time', 'Tuesday', 142)]","[[('Source-1', 'DA'), ('Action-1', 'advice')], [('Action-1', 'advice'), ('Target-1', 'President Cyril Ramaphosa')], [('Action-2', 'swearing in'), ('Target-2', 'David Mabuza')]]",True,0-Make a Statement,0-1 Make Public Statement,2-Material Cooperation,2-6 Engage in Material Coop,,,,
aoBgq5bAcEFbxf0RW5ifLENqsoRS-cameo_200.csv_71,"No. 130 sentences As Herman Mashaba launched his new political party, DA interim leader John Steenhuisen took a swipe at splinter political parties.",No. 130 ,"As Herman Mashaba launched his new political party, DA interim leader John Steenhuisen took a swipe at splinter political parties.",True,"[('Source-1', 'DA interim leader John Steenhuisen', 52), ('Action-1', 'took a swipe', 87), ('Target-1', 'splinter political parties', 103)]","[[('Source-1', 'DA interim leader John Steenhuisen'), ('Action-1', 'took a swipe')], [('Target-1', 'splinter political parties'), ('Action-1', 'took a swipe')]]",True,3-Verbal Conflict,3-11 Disapprove,,,,,False,[],[],True,"[('Source-1', 'DA interim leader John Steenhuisen', 52), ('Action-1', 'took a swipe at', 87), ('Target-1', 'splinter political parties', 103)]","[[('Source-1', 'DA interim leader John Steenhuisen'), ('Action-1', 'took a swipe at')], [('Action-1', 'took a swipe at'), ('Target-1', 'splinter political parties')]]",True,3-Verbal Conflict,3-11 Disapprove,,,,,,True,"[('Target-1', 'Herman Mashaba', 3), ('Source-1', 'DA interim leader John Steenhuisen', 52), ('Action-1', 'took a swipe at', 87), ('Target-1', 'splinter political parties.', 103)]","[[('Source-1', 'DA interim leader John Steenhuisen'), ('Action-1', 'took a swipe at')], [('Action-1', 'took a swipe at'), ('Target-1', 'splinter political parties.')], [('Action-1', 'took a swipe at'), ('Target-1', 'Herman Mashaba')]]",True,3-Verbal Conflict,3-11 Disapprove,,,,,True,"[('Source-1', 'DA interim leader John Steenhuisen', 52), ('Action-1', 'took a swipe', 87), ('Target-1', 'splinter political parties', 103)]","[[('Source-1', 'DA interim leader John Steenhuisen'), ('Action-1', 'took a swipe')], [('Action-1', 'took a swipe'), ('Target-1', 'splinter political parties')]]",True,3-Verbal Conflict,3-11 Disapprove,,,,,,
