ids,plain_text,No,sentences,anncomplete_1,entities_1,relations_1,1_Relevant_1,Action1-PentaClass_1,Action1_CAMEO_1,Action2-PentaClass_1,Action2_CAMEO_1,Action3-PentaClass_1,Action3_CAMEO_1,anncomplete_2,entities_2,relations_2,1_Relevant_2,anncomplete_3,entities_3,relations_3,1_Relevant_3,Action1-PentaClass_3,Action1_CAMEO_3,Action2-PentaClass_3,Action2_CAMEO_3,Comments_3,Action3-PentaClass_3,Action3_CAMEO_3,anncomplete_4,entities_4,relations_4,1_Relevant_4,Action1-PentaClass_4,Action1_CAMEO_4,Action2-PentaClass_4,Action2_CAMEO_4,Action3-PentaClass_4,Action3_CAMEO_4,Action4-PentaClass_4,Action4_CAMEO_4,anncomplete_5,entities_5,relations_5,1_Relevant_5,Action1-PentaClass_5,Action1_CAMEO_5,Action2-PentaClass_5,Action2_CAMEO_5,Action3-PentaClass_5,Action3_CAMEO_5,Action4-PentaClass_5,Action4_CAMEO_5
aiRxJ8eDlObp5C8cyvAf666xGJaC-cameo_100.csv_9,"No. 92 sentences PESHAWAR: A US drone killed three suspected militants in an attack on a compound in the Kurram Agency on Friday, officials said, in the first strike since President Donald Trump vowed to crack down on the country.",No. 92 ,"PESHAWAR: A US drone killed three suspected militants in an attack on a compound in the Kurram Agency on Friday, officials said, in the first strike since President Donald Trump vowed to crack down on the country.",True,"[('Source-1', 'US drone', 12), ('Action-1', 'killed', 21), ('Target-1', 'suspected militants', 34), ('Action-1', 'attack', 60), ('Location', 'compound in the Kurram Agency', 72), ('Time', 'Friday', 105), ('Source-2', 'officials', 113), ('Action-2', 'said', 123), ('Action-3', 'strike', 142), ('Source-3', 'President Donald Trump', 155), ('Source-4', 'vowed to crack down on the country', 178)]","[[('Action-1', 'killed'), ('Target-1', 'suspected militants')], [('Action-1', 'attack'), ('Target-1', 'suspected militants')]]",True,4-Material Conflict,4-18 Assualt,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-13 Threaten,True,[],[],True,True,"[('Location', 'PESHAWAR', 0), ('Source-1', 'US drone', 12), ('Action-1', 'killed', 21), ('Target-1', 'suspected militants', 34), ('Action-1', 'attack on a compound', 60), ('Location', 'Kurram Agency', 88), ('Time', 'Friday', 105), ('Source-2', 'officials', 113), ('Action-2', 'said', 123), ('Action-1', 'strike', 142), ('Action-1', 'vowed to crack down', 178), ('Location', 'country', 205)]","[[('Source-1', 'US drone'), ('Action-1', 'killed')], [('Source-1', 'US drone'), ('Action-1', 'attack on a compound')], [('Source-1', 'US drone'), ('Action-1', 'vowed to crack down')], [('Source-1', 'US drone'), ('Action-1', 'strike')], [('Action-1', 'killed'), ('Target-1', 'suspected militants')], [('Action-1', 'attack on a compound'), ('Target-1', 'suspected militants')], [('Action-1', 'strike'), ('Target-1', 'suspected militants')], [('Action-1', 'vowed to crack down'), ('Target-1', 'suspected militants')]]",True,4-Material Conflict,4-19 Fight,0-Make a Statement,0-1 Make Public Statement,,,,True,"[('Source-1', 'A US drone', 10), ('Action-1', 'killed', 21), ('Target-1', 'three suspected militants', 28), ('Action-1', 'attack', 60), ('Location', 'compound in the Kurram Agency', 72), ('Time', 'Friday', 105), ('Source-2', 'officials', 113), ('Action-2', 'said', 123), ('Source-3', 'President Donald Trump', 155), ('Action-3', 'vowed to crack down', 178), ('Target-3', 'country', 205)]","[[('Source-1', 'A US drone'), ('Action-1', 'killed')], [('Action-1', 'attack'), ('Source-1', 'A US drone')], [('Action-1', 'killed'), ('Target-1', 'three suspected militants')], [('Action-1', 'attack'), ('Target-1', 'three suspected militants')], [('Source-2', 'officials'), ('Action-2', 'said')], [('Source-3', 'President Donald Trump'), ('Action-3', 'vowed to crack down')], [('Action-3', 'vowed to crack down'), ('Target-3', 'country')]]",True,4-Material Conflict,4-19 Fight,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-13 Threaten,,,True,"[('Source-1', 'US drone', 12), ('Action-1', 'killed', 21), ('Target-1', 'suspected militants', 34), ('Action-1', 'attack', 60), ('Location', 'compound in the Kurram Agency', 72), ('Time', 'Friday', 105), ('Source-2', 'officials', 113), ('Action-2', 'said', 123), ('Source-3', 'President Donald Trump', 155), ('Action-3', 'vowed to crack down', 178), ('Target-3', 'country', 205)]","[[('Source-1', 'US drone'), ('Action-1', 'killed')], [('Source-1', 'US drone'), ('Action-1', 'attack')], [('Action-1', 'killed'), ('Target-1', 'suspected militants')], [('Source-2', 'officials'), ('Action-2', 'said')], [('Source-3', 'President Donald Trump'), ('Action-3', 'vowed to crack down')], [('Action-3', 'vowed to crack down'), ('Target-3', 'country')]]",True,4-Material Conflict,4-18 Assualt,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-13 Threaten,,
a0YoUjXjtQcqTQNxt9GYoPHTriM4-cameo_100.csv_26,"No. 75 sentences NEW YORK (Reuters) - Bruce Springsteen was fined $500 on Wednesday after the rock 'n' roll legend pleaded guilty to a charge of consuming alcohol at a federally run New Jersey beach in November, and prosecutors dropped drunken driving and",No. 75 ,"NEW YORK (Reuters) - Bruce Springsteen was fined $500 on Wednesday after the rock 'n' roll legend pleaded guilty to a charge of consuming alcohol at a federally run New Jersey beach in November, and prosecutors dropped drunken driving and",True,[],[],False,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,[],[],False,,,,,,,,,True,[],[],False,,,,,,,,
arhBYNVMRBdbUoj35A4VF1WYYj5C-cameo_100.csv_23,No. 78 sentences Tokyo prosecutors on Monday indicted two Americans accused of helping former Nissan boss Carlos Ghosn jump bail and make his audacious escape from Japan in 2019.,No. 78 ,Tokyo prosecutors on Monday indicted two Americans accused of helping former Nissan boss Carlos Ghosn jump bail and make his audacious escape from Japan in 2019.,True,"[('Source-1', 'Tokyo prosecutors', 0), ('Target-1', 'Monday', 21), ('Action-1', 'indicted', 28), ('Action-1', 'two Americans accused of helping former Nissan boss Carlos Ghosn jump bail and make his audacious escape', 37)]","[[('Action-1', 'indicted'), ('Source-1', 'Tokyo prosecutors')]]",False,4-Material Conflict,4-17 Coerce,,,,,True,[],[],False,True,"[('Source-1', 'Tokyo prosecutors', 0), ('Time', 'Monday', 21), ('Action-1', 'indicted', 28), ('Target-1', 'Americans accused of helping former Nissan boss Carlos Ghosn jump bail and make his audacious escape', 41), ('Location', 'Japan', 147)]","[[('Source-1', 'Tokyo prosecutors'), ('Action-1', 'indicted')], [('Action-1', 'indicted'), ('Target-1', 'Americans accused of helping former Nissan boss Carlos Ghosn jump bail and make his audacious escape')]]",True,4-Material Conflict,4-17 Coerce,,,,,,True,"[('Source-1', 'Tokyo prosecutors', 0), ('Time', 'Monday', 21), ('Action-1', 'indicted', 28), ('Target-1', 'two Americans accused of helping former Nissan boss Carlos Ghosn jump bail and make his audacious escape from Japan in 2019', 37)]","[[('Source-1', 'Tokyo prosecutors'), ('Action-1', 'indicted')], [('Action-1', 'indicted'), ('Target-1', 'two Americans accused of helping former Nissan boss Carlos Ghosn jump bail and make his audacious escape from Japan in 2019')]]",True,4-Material Conflict,4-17 Coerce,,,,,,,True,"[('Source-1', 'Tokyo prosecutors', 0), ('Time', 'Monday', 21), ('Action-1', 'indicted', 28), ('Target-1', 'Americans', 41), ('Action-2', 'helping', 62), ('Target-2', 'former Nissan boss Carlos Ghosn', 70), ('Location', 'Japan', 147)]","[[('Source-1', 'Tokyo prosecutors'), ('Action-1', 'indicted')], [('Action-1', 'indicted'), ('Target-1', 'Americans')], [('Action-2', 'helping'), ('Target-2', 'former Nissan boss Carlos Ghosn')], [('Target-1', 'Americans'), ('Action-2', 'helping')]]",True,4-Material Conflict,4-17 Coerce,2-Material Cooperation,2-6 Engage in Material Coop,,,,
aIH2LspdeOY9SyS_Vqldcy6ZhTbC-cameo_100.csv_99,No. 2 sentences WASHINGTON--A tremendous number of personnel records--including some quite personal records--have likely been stolen by computer hackers.,No. 2 ,WASHINGTON--A tremendous number of personnel records--including some quite personal records--have likely been stolen by computer hackers.,True,[],[],False,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,[],[],False,,,,,,,,,True,[],[],False,,,,,,,,
aW.7WipxTD2EH3QTCGmjMrh2HhR0-cameo_100.csv_32,No. 69 sentences Egypt activist released in case that raises fears for democracy World News Asma Alsharif,No. 69 ,Egypt activist released in case that raises fears for democracy World News Asma Alsharif,True,"[('Source-1', 'Egypt activist', 0), ('Action-1', 'released', 15), ('Action-2', 'raises fears for democracy World News Asma Alsharif', 37)]",[],True,4-Material Conflict,2-8 Yield,4-Material Conflict,3-11 Disapprove,,,True,[],[],False,True,"[('Target-1', 'Egypt activist', 0), ('Action-1', 'released', 15)]","[[('Action-1', 'released'), ('Target-1', 'Egypt activist')]]",True,2-Material Cooperation,2-8 Yield,,,,,,True,[],[],False,,,,,,,,,True,"[('Target-1', 'Egypt activist', 0), ('Action-1', 'released', 15)]","[[('Action-1', 'released'), ('Target-1', 'Egypt activist')]]",True,2-Material Cooperation,2-8 Yield,,,,,,
aW.lnjBFti919Cqr7jpFQtn9pmFa-cameo_100.csv_33,No. 68 sentences It's not clear what exact words David Cameron used in private conversation but many Muslim women have taken to Twitter to tell him that they are not quite the timid creatures he is reported to have portrayed them as.,No. 68 ,It's not clear what exact words David Cameron used in private conversation but many Muslim women have taken to Twitter to tell him that they are not quite the timid creatures he is reported to have portrayed them as.,True,"[('Target-1', 'David Cameron', 32), ('Source-2', 'Muslim women', 84), ('Action-2', 'have taken to Twitter to tell him that they are not quite the timid creatures', 97)]",[],True,0-Make a Statement,3-11 Disapprove,,,,,True,[],[],False,True,"[('Target-1', 'David Cameron', 32), ('Source-1', 'Muslim women', 84), ('Action-1', 'have taken to Twitter', 97), ('Action-1', 'to tell him', 119)]","[[('Source-1', 'Muslim women'), ('Action-1', 'have taken to Twitter')], [('Source-1', 'Muslim women'), ('Action-1', 'to tell him')], [('Action-1', 'have taken to Twitter'), ('Target-1', 'David Cameron')], [('Action-1', 'to tell him'), ('Target-1', 'David Cameron')]]",True,3-Verbal Conflict,3-11 Disapprove,,,,,,True,"[('Target-1', 'David Cameron', 32), ('Source-1', 'Muslim women', 84), ('Action-1', 'have taken to Twitter to tell him', 97)]","[[('Source-1', 'Muslim women'), ('Action-1', 'have taken to Twitter to tell him')], [('Target-1', 'David Cameron'), ('Action-1', 'have taken to Twitter to tell him')]]",True,3-Verbal Conflict,3-12 Reject,,,,,,,True,"[('Target-1', 'David Cameron', 32), ('Source-1', 'Muslim women', 84), ('Action-1', 'have taken to Twitter to tell', 97), ('Action-2', 'portrayed', 198)]","[[('Source-1', 'Muslim women'), ('Action-1', 'have taken to Twitter to tell')], [('Action-1', 'have taken to Twitter to tell'), ('Target-1', 'David Cameron')], [('Action-2', 'portrayed'), ('Source-1', 'Muslim women')], [('Target-1', 'David Cameron'), ('Action-2', 'portrayed')]]",True,3-Verbal Conflict,3-11 Disapprove,3-Verbal Conflict,3-11 Disapprove,,,,
aAaay7VS8Huc4XIbi50mS9K_knLW-cameo_100.csv_16,"No. 85 sentences SINGAPORE: From January next year, the government will provide subsidies of up to 80 per cent to intellectually disabled persons attending day activity centres on a part-time basis.",No. 85 ,"SINGAPORE: From January next year, the government will provide subsidies of up to 80 per cent to intellectually disabled persons attending day activity centres on a part-time basis.",True,[],[],False,,,,,,,True,[],[],False,True,"[('Location', 'SINGAPORE', 0), ('Time', 'January next year', 16), ('Source-1', 'the government', 35), ('Action-1', 'will provide subsidies', 50), ('Target-1', 'intellectually disabled persons', 97)]","[[('Source-1', 'the government'), ('Action-1', 'will provide subsidies')], [('Action-1', 'will provide subsidies'), ('Target-1', 'intellectually disabled persons')]]",True,2-Material Cooperation,2-7 Provide Aid,,,,,,True,[],[],False,,,,,,,,,True,"[('Location', 'SINGAPORE', 0), ('Time', 'January', 16), ('Source-1', 'the government', 35), ('Action-1', 'will provide subsidies', 50), ('Target-1', 'intellectually disabled persons', 97)]","[[('Source-1', 'the government'), ('Action-1', 'will provide subsidies')], [('Action-1', 'will provide subsidies'), ('Target-1', 'intellectually disabled persons')]]",True,2-Material Cooperation,2-7 Provide Aid,,,,,,
a_EZ.k3TuBIqqVMU8U0tv1JI1TU4-cameo_100.csv_35,"No. 66 sentences ""We have no confirmation that missiles reached our exclusive economic zone. At this moment, we can say that there is no direct threat to our country,"" Kyodo quoted a source in the government as saying.",No. 66 ,"""We have no confirmation that missiles reached our exclusive economic zone. At this moment, we can say that there is no direct threat to our country,"" Kyodo quoted a source in the government as saying.",True,"[('Source-1', 'Kyodo', 151), ('Action-1', 'quoted', 157), ('Source-2', 'source in the government', 166), ('Action-2', 'as saying', 191)]",[],True,0-Make a Statement,0-1 Make Public Statement,0-Make a Statement,0-1 Make Public Statement,,,True,[],[],False,True,"[('Action-1', 'say', 99), ('Target-1', 'our country', 137), ('Source-1', 'Kyodo', 151), ('Action-1', 'quoted', 157), ('Source-1', 'source in the government', 166), ('Action-1', 'saying', 194)]","[[('Source-1', 'Kyodo'), ('Action-1', 'quoted')], [('Source-1', 'Kyodo'), ('Action-1', 'saying')], [('Source-1', 'Kyodo'), ('Action-1', 'say')], [('Action-1', 'say'), ('Target-1', 'our country')], [('Action-1', 'quoted'), ('Target-1', 'our country')], [('Action-1', 'saying'), ('Target-1', 'our country')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,[],[],False,,,,,,,,,True,"[('Action-1', 'missiles reached', 30), ('Action-2', 'can say', 95), ('Source-2', 'Kyodo', 151), ('Action-2', 'quoted', 157), ('Source-2', 'source in the government', 166), ('Action-2', 'as saying', 191)]","[[('Source-2', 'Kyodo'), ('Action-2', 'quoted')], [('Action-2', 'quoted'), ('Source-2', 'source in the government')], [('Source-2', 'source in the government'), ('Action-2', 'as saying')], [('Source-2', 'source in the government'), ('Action-2', 'can say')]]",True,4-Material Conflict,4-18 Assualt,0-Make a Statement,0-1 Make Public Statement,,,,
aZiKEav2PCt08zoI.VKp71MJmAhm-cameo_100.csv_36,No. 65 sentences A corruption scandal has shaken Venezuela's financial system and triggered the arrest of tycoons who are linked to President Hugo Chavez's government.,No. 65 ,A corruption scandal has shaken Venezuela's financial system and triggered the arrest of tycoons who are linked to President Hugo Chavez's government.,True,"[('Source-1', 'corruption scandal', 2), ('Action-1', ""shaken Venezuela's financial system"", 25), ('Target-2', ""Venezuela's financial system"", 32), ('Action-2', 'triggered the arrest of tycoons', 65), ('Target-2', ""tycoons who are linked to President Hugo Chavez's government"", 89)]","[[('Source-1', 'corruption scandal'), ('Action-1', ""shaken Venezuela's financial system"")], [('Source-1', 'corruption scandal'), ('Action-2', 'triggered the arrest of tycoons')]]",True,4-Material Conflict,3-9 Investigate,2-Material Cooperation,4-17 Coerce,,,True,[],[],False,True,"[('Source-1', 'corruption scandal', 2), ('Action-1', 'shaken', 25), ('Target-1', ""Venezuela's financial system"", 32), ('Location', 'Venezuela', 32), ('Action-2', 'triggered', 65), ('Action-2', 'arrest', 79), ('Target-2', ""tycoons who are linked to President Hugo Chavez's government"", 89)]","[[('Source-1', 'corruption scandal'), ('Action-1', 'shaken')], [('Action-1', 'shaken'), ('Target-1', ""Venezuela's financial system"")], [('Action-2', 'arrest'), ('Target-2', ""tycoons who are linked to President Hugo Chavez's government"")], [('Source-1', 'corruption scandal'), ('Action-2', 'triggered')], [('Source-1', 'corruption scandal'), ('Action-2', 'arrest')]]",True,4-Material Conflict,,4-Material Conflict,4-17 Coerce,,,,True,"[('Source-1', 'A corruption scandal', 0), ('Action-1', 'shaken', 25), ('Target-1', ""Venezuela's financial system"", 32), ('Action-2', 'triggered the arrest', 65), ('Target-2', ""tycoons who are linked to President Hugo Chavez's government."", 89)]","[[('Source-1', 'A corruption scandal'), ('Action-1', 'shaken')], [('Action-1', 'shaken'), ('Target-1', ""Venezuela's financial system"")], [('Action-2', 'triggered the arrest'), ('Target-2', ""tycoons who are linked to President Hugo Chavez's government."")], [('Action-2', 'triggered the arrest'), ('Source-1', 'A corruption scandal')]]",True,4-Material Conflict,4-15 Exhibit Force Posture,4-Material Conflict,4-17 Coerce,,,,,True,"[('Action-1', 'triggered the arrest', 65), ('Target-1', 'tycoons', 89)]","[[('Action-1', 'triggered the arrest'), ('Target-1', 'tycoons')]]",True,4-Material Conflict,4-17 Coerce,,,,,,
amPm3DPVMsOTrcnOQV3a0TrqoJvC-cameo_100.csv_38,"No. 63 sentences (Reuters) - The FBI is offering a reward of up to $50,000 for information on who placed pipe bombs in the committee headquarters of both major U.S. political parties in Washington.",No. 63 ,"(Reuters) - The FBI is offering a reward of up to $50,000 for information on who placed pipe bombs in the committee headquarters of both major U.S. political parties in Washington.",True,"[('Action-1', 'placed pipe bombs', 81), ('Location', 'committee headquarters', 106), ('Target-1', 'U.S. political parties', 143), ('Location', 'Washington', 169)]","[[('Action-1', 'placed pipe bombs'), ('Target-1', 'U.S. political parties')]]",True,4-Material Conflict,3-13 Threaten,,,,,True,[],[],False,True,"[('Source-1', 'FBI', 16), ('Action-1', 'offering', 23), ('Target-1', 'reward of up to $50,000', 34), ('Source-2', 'who', 77), ('Action-2', 'placed pipe bombs', 81), ('Target-2', 'committee headquarters of both major U.S. political parties', 106), ('Location', 'Washington', 169)]","[[('Source-1', 'FBI'), ('Action-1', 'offering')], [('Action-1', 'offering'), ('Target-1', 'reward of up to $50,000')], [('Source-2', 'who'), ('Action-2', 'placed pipe bombs')], [('Action-2', 'placed pipe bombs'), ('Target-2', 'committee headquarters of both major U.S. political parties')]]",True,0-Make a Statement,0-2 Appeal,4-Material Conflict,4-18 Assualt,,,,True,"[('Source-1', 'The FBI', 12), ('Action-1', 'offering a reward of up to $50,000', 23), ('Target-1', 'for information on who placed pipe bombs in the committee headquarters of both major U.S. political parties in Washington.', 58)]","[[('Source-1', 'The FBI'), ('Action-1', 'offering a reward of up to $50,000')], [('Action-1', 'offering a reward of up to $50,000'), ('Target-1', 'for information on who placed pipe bombs in the committee headquarters of both major U.S. political parties in Washington.')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,,,True,"[('Source-1', 'FBI', 16), ('Action-1', 'is offering', 20), ('Action-2', 'placed pipe bombs', 81), ('Target-2', 'U.S. political parties', 143), ('Location', 'Washington', 169)]","[[('Source-1', 'FBI'), ('Action-1', 'is offering')], [('Action-2', 'placed pipe bombs'), ('Target-2', 'U.S. political parties')]]",True,1-Verbal Cooperation,1-5 Engage in Dip Coop,4-Material Conflict,4-18 Assualt,,,,
acoRvxr92FPz.ZtxkzmkmFckHNxm-cameo_100.csv_37,"No. 64 sentences President Donald Trump talks with House Speaker Paul Ryan (R-WI) as he promotes a newly unveiled Republican tax plan with House Republican leaders in the Cabinet Room of the White House in Washington, November 2, 2017.",No. 64 ,"President Donald Trump talks with House Speaker Paul Ryan (R-WI) as he promotes a newly unveiled Republican tax plan with House Republican leaders in the Cabinet Room of the White House in Washington, November 2, 2017.",True,"[('Source-1', 'President Donald Trump', 0), ('Action-1', 'he promotes a newly unveiled Republican tax plan', 68), ('Target-1', 'House Republican leaders', 122), ('Time', 'November 2, 2017', 201)]","[[('Source-1', 'President Donald Trump'), ('Action-1', 'he promotes a newly unveiled Republican tax plan')], [('Target-1', 'House Republican leaders'), ('Action-1', 'he promotes a newly unveiled Republican tax plan')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,True,[],[],False,True,"[('Source-1', 'President Donald Trump', 0), ('Action-1', 'promotes', 71), ('Target-1', 'newly unveiled Republican tax plan', 82), ('Location', 'White House in Washington', 174), ('Time', 'November 2, 2017', 201)]","[[('Source-1', 'President Donald Trump'), ('Action-1', 'promotes')], [('Action-1', 'promotes'), ('Target-1', 'newly unveiled Republican tax plan')]]",True,1-Verbal Cooperation,0-1 Make Public Statement,0-Make a Statement,,,,,True,"[('Source-1', 'President Donald Trump', 0), ('Action-1', 'promotes', 71), ('Target-1', 'Republican tax plan', 97), ('Location', 'Cabinet Room of the White House in Washington', 154), ('Time', 'November 2, 2017.', 201)]","[[('Source-1', 'President Donald Trump'), ('Action-1', 'promotes')], [('Action-1', 'promotes'), ('Target-1', 'Republican tax plan')]]",True,1-Verbal Cooperation,1-5 Engage in Dip Coop,,,,,,,True,"[('Source-1', 'President Donald Trump', 0), ('Action-1', 'talks with', 23), ('Target-1', 'House Speaker Paul Ryan', 34), ('Location', 'White House in Washington', 174), ('Time', 'November 2, 2017', 201)]","[[('Source-1', 'President Donald Trump'), ('Action-1', 'talks with')], [('Action-1', 'talks with'), ('Target-1', 'House Speaker Paul Ryan')]]",True,1-Verbal Cooperation,1-4 Consult,,,,,,
azP0jHxKVLoHjWWsw92DTiKL8iIu-cameo_100.csv_41,No. 60 sentences Tough new lockdown restrictions on social gatherings across England are to be announced on Wednesday as British Prime Minister Boris Johnson tries to control a resurgence of coronavirus infections.,No. 60 ,Tough new lockdown restrictions on social gatherings across England are to be announced on Wednesday as British Prime Minister Boris Johnson tries to control a resurgence of coronavirus infections.,True,[],[],,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,"[('Target-1', 'new lockdown restrictions on social gatherings across England', 6), ('Action-1', 'announced', 78), ('Source-2', 'British Prime Minister Boris Johnson', 104), ('Source-1', 'Prime Minister Boris Johnson', 112), ('Action-2', 'tries to control', 141), ('Target-2', 'resurgence of coronavirus infections', 160)]","[[('Source-1', 'Prime Minister Boris Johnson'), ('Action-1', 'announced')], [('Action-1', 'announced'), ('Target-1', 'new lockdown restrictions on social gatherings across England')], [('Source-2', 'British Prime Minister Boris Johnson'), ('Action-2', 'tries to control')], [('Action-2', 'tries to control'), ('Target-2', 'resurgence of coronavirus infections')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-17 Coerce,,,,,True,"[('Location', 'England', 60), ('Action-1', 'are to be announced', 68), ('Time', 'Wednesday', 91), ('Source-1', 'British Prime Minister Boris Johnson', 104)]","[[('Source-1', 'British Prime Minister Boris Johnson'), ('Action-1', 'are to be announced')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,
arZWFTBV7CHMlTskISJsjyNvbvgW-cameo_100.csv_39,"No. 62 sentences The opening of a new synagogue in Mainz at the very site where Nazis destroyed the previous one 70 years ago, is just one sign of Germany's blossoming Jewish community.",No. 62 ,"The opening of a new synagogue in Mainz at the very site where Nazis destroyed the previous one 70 years ago, is just one sign of Germany's blossoming Jewish community.",True,"[('Action-1', 'opening of a new synagogue', 4), ('Target-1', 'Mainz', 34), ('Location', ""Germany's"", 130)]","[[('Action-1', 'opening of a new synagogue'), ('Target-1', 'Mainz')]]",True,,,,,,,True,[],[],False,True,"[('Action-1', 'opening of a new synagogue', 4), ('Location', 'Mainz', 34), ('Target-1', 'Mainz', 34), ('Location', 'Germany', 130)]","[[('Action-1', 'opening of a new synagogue'), ('Target-1', 'Mainz')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,"[('Target-1', 'synagogue in Mainz', 21), ('Source-1', 'Nazis', 63), ('Action-1', 'destroyed', 69), ('Time', '70 years ago', 96)]","[[('Source-1', 'Nazis'), ('Action-1', 'destroyed')], [('Action-1', 'destroyed'), ('Target-1', 'synagogue in Mainz')]]",True,4-Material Conflict,4-17 Coerce,,,,,,,True,"[('Action-1', 'opening', 4), ('Target-1', 'new synagogue', 17), ('Location', 'Mainz', 34), ('Action-2', 'destroyed', 69), ('Time', '70 years ago', 96)]","[[('Action-1', 'opening'), ('Target-1', 'new synagogue')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-18 Assualt,,,,
auuBYpb9_YxSVddb3kwBAVvcw4hu-cameo_100.csv_43,"No. 58 sentences ISLAMABAD: In India, Congress general secretary Priyanka Gandhi Vadra says Jammu and Kashmir has been under dictatorship for the past one year.",No. 58 ,"ISLAMABAD: In India, Congress general secretary Priyanka Gandhi Vadra says Jammu and Kashmir has been under dictatorship for the past one year.",True,"[('Location', 'India', 14), ('Source-1', 'Congress general secretary Priyanka Gandhi Vadra', 21), ('Action-1', 'says', 70), ('Target-2', 'Jammu and Kashmir', 75), ('Action-2', 'has been under dictatorship for the past one year', 93)]","[[('Source-1', 'Congress general secretary Priyanka Gandhi Vadra'), ('Action-1', 'says')], [('Target-2', 'Jammu and Kashmir'), ('Action-2', 'has been under dictatorship for the past one year')]]",True,0-Make a Statement,0-1 Make Public Statement,0-Make a Statement,0-1 Make Public Statement,,,True,[],[],False,True,"[('Location', 'India', 14), ('Source-1', 'Congress general secretary Priyanka Gandhi Vadra', 21), ('Action-1', 'says', 70), ('Target-1', 'Jammu and Kashmir', 75), ('Action-1', 'has been under dictatorship for the past one year', 93)]","[[('Source-1', 'Congress general secretary Priyanka Gandhi Vadra'), ('Action-1', 'says')], [('Source-1', 'Congress general secretary Priyanka Gandhi Vadra'), ('Action-1', 'has been under dictatorship for the past one year')], [('Action-1', 'says'), ('Target-1', 'Jammu and Kashmir')], [('Action-1', 'has been under dictatorship for the past one year'), ('Target-1', 'Jammu and Kashmir')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,"[('Location', 'India', 14), ('Source-2', 'Congress general secretary Priyanka Gandhi Vadra', 21), ('Action-2', 'says', 70), ('Target-1', 'Jammu and Kashmir', 75), ('Action-1', 'been under dictatorship', 97), ('Time', 'past one year', 129)]","[[('Action-1', 'been under dictatorship'), ('Target-1', 'Jammu and Kashmir')], [('Source-2', 'Congress general secretary Priyanka Gandhi Vadra'), ('Action-2', 'says')]]",True,4-Material Conflict,4-17 Coerce,0-Make a Statement,0-1 Make Public Statement,,,,,True,"[('Location', 'India', 14), ('Source-1', 'Congress general secretary Priyanka Gandhi Vadra', 21), ('Action-1', 'says', 70), ('Target-2', 'Jammu', 75), ('Target-2', 'Kashmir', 85), ('Action-2', 'has been under dictatorship', 93)]","[[('Source-1', 'Congress general secretary Priyanka Gandhi Vadra'), ('Action-1', 'says')], [('Action-2', 'has been under dictatorship'), ('Target-2', 'Kashmir')], [('Action-2', 'has been under dictatorship'), ('Target-2', 'Jammu')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-17 Coerce,,,,
